"Survey","Date","Station","Temp","TopEC","BottomEC","Secchi","Turbidity","Lat","Long","Comments"
1,2013-01-03,705,7.40000009536743,181,175,30,42,"38-05-510","121-42-320","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,706,7.5,186,185,32,48,"38-05-030","121-45-050","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,707,7.30000019073486,186,184,37,50,"38-06-460","121-42-350","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,711,7.5,170,173,38,41,"38-10-370","121-39-500","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,716,7.09999990463257,236,235,28,56,"38-14-130","121-41-030","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,723,7.30000019073486,234,229,27,54,"38-14-130","121-40-230","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,812,7.59999990463257,192,206,40,34,"38-05-230","121-38-210","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,2013-01-03,815,7.5,194,238,40,32,"38-05-070","121-34-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,501,6.69999980926514,1466,1290,27,90,"38-04-260","122-01-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,504,6.80000019073486,520,548,40,61,"38-03-110","121-59-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,508,6.59999990463257,380,387,27,51,"38-02-500","121-55-150","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,513,6.90000009536743,259,274,35,38,"38-03-310","121-52-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,519,6.5,318,368,28,479,"38-04-260","121-57-290","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,520,6.90000009536743,255,262,33,41,"38-01-550","121-52-050","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,801,6.69999980926514,258,270,40,40,"38-02-410","121-50-360","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,804,6.69999980926514,262,286,30,37,"38-01-040","121-47-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-14,809,6.69999980926514,229,247,51,23,"38-03-066","121-41-380",NA
2,2013-01-14,901,6.5,235,240,54,21,"38-02-492","121-37-118",NA
2,2013-01-14,902,5.69999980926514,260,260,40,36,"38-01-106","121-34-565",NA
2,2013-01-14,906,7,350,348,69,14,"38-02-544","121-30-158",NA
2,2013-01-14,910,7.40000009536743,544,542,64,13,"38-00-040","121-26-576",NA
2,2013-01-14,912,7.69999980926514,694,682,78,13,"31-58-105","121-22-210",NA
2,2013-01-14,914,6.80000019073486,426,421,75,11,"37-58-097","121-31-395",NA
2,2013-01-14,915,6.40000009536743,306,306,73,13,"37-56-429","121-34-079",NA
2,2013-01-14,918,6.59999990463257,409,406,85,11,"37-51-415","121-34-108",NA
2,2013-01-14,919,6.80000019073486,243,245,66,15,"38-06-192","121-29-384",NA
2,2013-01-15,405,6.80000019073486,3859,6440,15,169,"38-02-220","122-08-450","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,411,6.90000009536743,2936,3306,18,124,"38-03-000","122-04-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,418,6.90000009536743,3038,3740,16,121,"38-03-560","122-05-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,602,6.40000009536743,1256,1290,18,108,"38-06-460","122-03-040","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,606,6.30000019073486,2267,2257,15,172,"38-10-080","122-01-220","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,609,5.69999980926514,2246,2239,18,94,"38-10-010","121-56-190","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,610,5.59999990463257,1713,1765,30,64,"38-07-200","121-53-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,2013-01-15,703,7.30000019073486,247,249,57,28,"38-03-003","121-47-527",NA
2,2013-01-15,704,7.09999990463257,244,245,45,26,"38-03-565","121-47-243",NA
2,2013-01-15,705,7,223,227,57,21,"38-06-058","121-42-302",NA
2,2013-01-15,706,7,240,239,48,25,"38-05-073","121-45-038",NA
2,2013-01-15,707,6.90000009536743,238,240,57,23,"38-06-472","121-42-319",NA
2,2013-01-15,711,6.69999980926514,193,194,66,17,"38-10-365","121-39-474",NA
2,2013-01-15,716,6.40000009536743,284,285,48,30,"38-14-184","121-41-047",NA
2,2013-01-15,723,6.59999990463257,287,285,44,33,"38-14-157","121-40-222",NA
2,2013-01-15,812,6.09999990463257,237,238,56,198,"38-05-232","121-38-315",NA
2,2013-01-15,815,5.09999990463257,234,237,59,18,"38-05-077","121-34-199",NA
3,2013-01-28,508,8.30000019073486,947,1126,42,28,"38-02-470","121-55-110","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,513,8,817,929,36,29,"38-03-310","121-52-030","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,519,8.19999980926514,2743,2997,29,32,"38-04-230","121-57-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,520,8.30000019073486,500,553,40,23,"38-01-550","121-52-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,703,7.90000009536743,459,339,58,20,"38-03-090","121-47-520","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,704,8.30000019073486,242,254,51,19,"38-03-560","121-47-130","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,801,8.30000019073486,423,447,45,21,"38-02-470","121-50-380","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,804,8.30000019073486,291,366,49,18,"38-01-050","121-47-550","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-28,809,7.80000019073486,255,279,60,16,"38-03-039","121-41-572",NA
3,2013-01-28,901,7.90000009536743,260,265,83,12,"38-02-463","121-37-159",NA
3,2013-01-28,902,8.19999980926514,273,273,80,12,"38-01-090","121-34-562",NA
3,2013-01-28,906,8.5,316,318,94,9,"38-03-036","121-30-270",NA
3,2013-01-28,910,8.60000038146973,613,626,103,10,"38-00-092","121-27-026",NA
3,2013-01-28,912,8.80000019073486,878,849,107,6,"37-57-583","121-22-068",NA
3,2013-01-28,914,8.60000038146973,396,398,105,8,"37-58-117","121-31-375",NA
3,2013-01-28,915,8.39999961853027,317,315,108,8,"37-56-489","121-34-091",NA
3,2013-01-28,918,8.5,373,364,104,9,"37-51-367","121-34-065",NA
3,2013-01-28,919,8.80000019073486,264,264,109,6,"38-06-194","121-29-411",NA
3,2013-01-29,405,8.69999980926514,9400,10320,27,66,"38-02-200","122-08-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,411,8.60000038146973,6510,6900,50,34,"38-03-020","122-04-480","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,418,8.39999961853027,7140,7750,30,54,"38-04-020","122-05-480","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,501,8.39999961853027,3748,4352,42,42,"38-04-290","122-01-440","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,504,8.30000019073486,1639,2923,48,27,"38-03-130","121-59-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,602,8.10000038146973,5090,6100,47,38,"38-06-480","122-02-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,606,8.39999961853027,3835,3898,21,93,"38-10-090","122-01-300","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,609,8.30000019073486,2587,2740,25,75,"38-10-020","121-56-170","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,610,8.10000038146973,2399,2386,39,35,"38-07-180","121-53-180","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,2013-01-29,705,8.80000019073486,216,218,75,10,"38-05-512","121-42-289",NA
3,2013-01-29,706,9.10000038146973,216,222,94,13,"38-04-565","121-44-365",NA
3,2013-01-29,707,9.19999980926514,233,235,62,13,"38-06-490","121-42-341",NA
3,2013-01-29,711,9.80000019073486,185,187,104,11,"38-10-374","121-39-429",NA
3,2013-01-29,716,9.19999980926514,365,388,48,24,"38-14-233","121-41-070",NA
3,2013-01-29,723,9.30000019073486,312,335,57,26,"38-14-165","121-40-213",NA
3,2013-01-29,812,8.10000038146973,237,241,95,13,"38-05-247","121-38-242",NA
3,2013-01-29,815,8.39999961853027,234,239,82,9,"38-05-082","121-34-200",NA
4,2013-02-11,501,9.80000019073486,3664,3540,28,51,"38-04-200","122-01-170","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,508,10.1000003814697,470,538,41,26,"38-02-350","121-54-590","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,513,9.69999980926514,415,403,40,26,"38-03-330","121-51-590","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,519,9.60000038146973,938,930,40,29,"38-04-220","121-57-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,703,8.80000019073486,308,321,60,11,"38-03-100","121-47-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,704,9.60000038146973,262,260,45,16,"38-04-020","121-47-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,801,9.60000038146973,371,373,34,24,"38-03-170","121-50-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,804,9.89999961853027,272,276,72,10,"38-00-590","121-47-320","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,809,9.19999980926514,258,259,78,10,"38-03-020","121-41-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-11,901,10,258,259,89,9,"38-02-419","121-36-575",NA
4,2013-02-11,902,9.60000038146973,297,298,89,8,"38-01-113","121-34-565",NA
4,2013-02-11,906,10.1999998092651,322,324,106,8,"38-02-524","121-30-141",NA
4,2013-02-11,910,10.8999996185303,745,794,119,5,"38-00-062","121-26-589",NA
4,2013-02-11,912,11.8000001907349,1083,1092,181,4,"37-57-596","121-22-086",NA
4,2013-02-11,914,10,409,411,131,6,"37-57-534","121-31-490",NA
4,2013-02-11,915,9.69999980926514,344,343,81,9,"37-56-452","121-34-084",NA
4,2013-02-11,918,9.89999961853027,403,404,119,10,"37-51-492","121-34-178",NA
4,2013-02-12,405,10.6000003814697,6800,8830,32,26,"38-02-210","122-08-400","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,411,10.3999996185303,4430,5480,41,33,"38-03-090","122-04-240","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,418,9.89999961853027,5010,6410,29,51,"38-04-000","122-05-460","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,504,10.3000001907349,902,1113,51,24,"38-03-080","121-59-120","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,520,10.1999998092651,364,383,58,18,"38-01-590","121-52-190","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,602,9.69999980926514,336,340,32,45,"38-07-000","122-02-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,606,10,418,419,20,108,"38-10-120","122-01-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,609,9.69999980926514,370,370,23,90,"38-10-020","121-56-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,610,9.30000019073486,245,249,43,49,"38-07-190","121-53-180","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2013-02-12,705,9.5,248,NA,78,14,"38-05-513","121-42-331",NA
4,2013-02-12,706,10.1999998092651,262,NA,53,14,"38-05-190","121-44-453",NA
4,2013-02-12,707,9.69999980926514,261,NA,60,17,"38-06-483","121-42-343",NA
4,2013-02-12,711,9.30000019073486,191,NA,71,15,"38-10-362","121-39-426",NA
4,2013-02-12,716,9.69999980926514,390,NA,40,25,"38-14-243","121-41-086",NA
4,2013-02-12,723,9.80000019073486,351,NA,46,24,"38-14-177","121-40-224",NA
4,2013-02-12,812,9.60000038146973,251,NA,78,11,"38-05-260","121-38-295",NA
4,2013-02-12,815,9.19999980926514,250,NA,92,9,"38-05-162","121-34-206",NA
4,2013-02-12,919,9.30000019073486,242,NA,64,6,"38-06-320","121-30-023",NA
5,2013-02-25,501,10.8000001907349,5130,5900,20,43,"38-04-192","122-01-212",NA
5,2013-02-25,508,10.8999996185303,1045,1044,20,31,"38-02-461","121-54-556",NA
5,2013-02-25,513,10.6999998092651,338,322,30,18,"38-03-374","121-52-036",NA
5,2013-02-25,519,10.6999998092651,2046,1952,23,36,"38-04-250","121-57-220",NA
5,2013-02-25,703,10.3999996185303,337,329,30,16,"38-03-045","121-47-520",NA
5,2013-02-25,704,10.3999996185303,252,244,33,13,"38-03-530","121-47-290",NA
5,2013-02-25,801,11.1999998092651,451,470,28,22,"38-02-450","121-50-415",NA
5,2013-02-25,804,11.1000003814697,375,374,30,16,"38-01-003","121-47-353",NA
5,2013-02-25,809,10.1999998092651,260,264,48,11,"38-03-009","121-41-444",NA
5,2013-02-25,901,10.1000003814697,267,271,124,6,"38-02-480","121-37-220","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,902,10,288,289,66,12,"38-01-120","121-34-570","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,906,11.6000003814697,458,489,200,4,"38-02-540","121-30-160","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,910,11.6999998092651,824,825,200,2,"38-00-030","121-26-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,912,12,774,939,200,3,"37-57-580","121-22-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,914,10.6999998092651,587,585,200,3,"37-58-090","121-31-390","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,915,10.1999998092651,325,330,150,7,"37-56-510","121-34-090","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,918,10.8000001907349,388,397,155,5,"37-51-370","121-34-070","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-25,919,11.3000001907349,221,220,200,5,"38-06-240","121-29-560","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2013-02-26,405,12,10270,11690,36,32,"38-02-240","122-08-384",NA
5,2013-02-26,411,11.8999996185303,8510,1050,49,21,"38-03-101","122-04-265",NA
5,2013-02-26,418,11.6000003814697,6480,10940,35,38,"38-03-596","122-05-473",NA
5,2013-02-26,504,11.3999996185303,2171,3947,41,25,"38-03-031","121-59-008",NA
5,2013-02-26,520,11.1000003814697,549,531,48,23,"38-01-539","121-51-447",NA
5,2013-02-26,602,10.6000003814697,4884,4798,25,53,"38-06-589","122-02-336",NA
5,2013-02-26,606,11.3000001907349,4413,4741,21,90,"38-10-123","122-01-337",NA
5,2013-02-26,609,11.1000003814697,3536,3550,19,108,"38-10-007","121-56-268",NA
5,2013-02-26,610,10.5,1889,1863,32,53,"38-07-183","121-53-195",NA
5,2013-02-26,705,10.6000003814697,237,242,110,8,"38-05-450","121-42-290","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,706,10.6000003814697,254,257,75,13,"38-05-100","121-45-010","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,707,10.5,251,252,72,11,"38-06-520","121-42-230","Erroneous coordinate apparent upon plotting. Changed Lat minutes from 00 to 06. Found to be a data entry error TM 06182015. Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,711,10.1000003814697,161,165,65,5,"38-10-340","121-39-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,716,10.1000003814697,372,378,38,47,"38-14-190","121-41-040","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,723,10.3999996185303,359,358,50,20,"38-14-110","121-40-230","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,812,10.3999996185303,251,258,80,8,"38-05-210","121-38-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2013-02-26,815,10.3000001907349,256,254,140,6,"38-05-220","121-34-250","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
6,2013-03-18,501,14.3000001907349,8680,9290,49,27,"38-04-243","122-01-334",NA
6,2013-03-18,508,14.6999998092651,3878,4130,52,28,"38-02-464","121-55-082",NA
6,2013-03-18,513,14.3999996185303,2737,3770,39,33,"38-03-357","121-52-065",NA
6,2013-03-18,519,14.3999996185303,5150,7300,46,29,"38-04-234","121-57-370",NA
6,2013-03-18,703,14.1999998092651,803,821,54,18,"38-02-449","121-47-412",NA
6,2013-03-18,704,14.3000001907349,598,695,58,17,"38-03-589","121-47-200",NA
6,2013-03-18,801,14.6000003814697,993,1077,48,23,"38-02-530","121-50-432",NA
6,2013-03-18,804,15.1000003814697,526,562,88,10,"38-01-033","121-47-485",NA
6,2013-03-18,809,14.5,431,431,110,8,"38-03-044","121-41-416",NA
6,2013-03-18,901,14.3000001907349,284,296,188,5,"38-02-404","121-36-536",NA
6,2013-03-18,902,14.8000001907349,291,296,189,5,"38-01-105","121-34-564",NA
6,2015-03-24,809,16.3999996185303,1390,1380,37,39,NA,NA,NA
6,2015-03-24,901,16.6000003814697,553,560,73,11,"38-02-37.4","121-36-39.8",NA
6,2015-03-24,902,16.5,488,498,90,80,"38-01-11.8","121-34-56.2",NA
6,2015-03-24,906,17.7000007629395,330,334,72,6,"38-03-03.9","121-30-24.3",NA
6,2015-03-24,910,17.7999992370605,470,500,48,6,"37-59-57.4","121-26-52.2",NA
6,2015-03-24,912,18.2999992370605,990,1020,67,5,"37-58-03.6","121-22-11.8",NA
6,2015-03-24,914,17.6000003814697,372,375,168,3,"37-58-10.6","121-31-36.6",NA
6,2015-03-24,915,17.2000007629395,421,425,104,7,"37-56-45.6","121-34-08.5",NA
6,2015-03-24,918,17.6000003814697,438,440,99,6,"37-51-41.2","121-34-10.8",NA
6,2015-03-24,919,18.1000003814697,244,251,157,3,"38-06-18.7","121-29-36.0",NA
6,2015-03-25,508,17.7000007629395,8070,9120,28,37,"38-02-48.2","121-54-59.7",NA
6,2015-03-25,513,17.6000003814697,6640,7360,38,24,"38-03-30.8","121-52-10.6",NA
6,2015-03-25,520,17.2000007629395,4666,4720,28,37,"38-01-55.3","121-51-51.4",NA
6,2015-03-25,703,17.6000003814697,3042,4142,33,24,"38-03-03.7","121-47-47.7",NA
6,2015-03-25,704,17.6000003814697,3327,4516,21,38,"38-04-00.0","121-47-16.7",NA
6,2015-03-25,705,17,621,653,35,26,"38-06-07.5","121-42-27.4",NA
6,2015-03-25,706,17.3999996185303,2687,3005,23,39,"38-05-09.1","121-45-01.0",NA
6,2015-03-25,707,17,1518,1639,26,40,"38-06-49.0","121-42-32.2",NA
6,2015-03-25,711,17.7000007629395,325,325,82,8,"38-10-34.4","121-39-40.8",NA
6,2015-03-25,716,17.2999992370605,277,289,72,10,"38-14-14.5","121-41-00.7",NA
6,2015-03-25,723,17.3999996185303,271,267,119,6,"38-14-17.1","121-40-21.6",NA
6,2015-03-25,801,17.3999996185303,3984,4006,27,39,"38-02-33.8","121-50-40.0",NA
6,2015-03-25,804,18,1570,1685,31,30,"38-01-00.1","121-47-26.4",NA
6,2015-03-25,812,16.7000007629395,514,500,61,14,"38-05-23.0","121-38-24.0",NA
6,2015-03-25,815,16.8999996185303,309,311,83,9,"38-05-04.1","121-34-17.3",NA
6,2015-03-26,405,16.7000007629395,25120,29010,92,8,"38-02-23.0","122-08-48.8",NA
6,2015-03-26,411,16.3999996185303,19080,25940,47,16,"38-03-07.2","122-04-43.0",NA
6,2015-03-26,418,16.7000007629395,20500,28560,70,9,"38-04-00.4","122-05-51.5",NA
6,2015-03-26,501,16.3999996185303,16330,16410,36,28,"38-04-24.7","122-01-33.9",NA
6,2015-03-26,504,16.7000007629395,13320,16080,44,17,"38-02-59.7","121-58-53.6",NA
6,2015-03-26,519,16.8999996185303,12610,12850,31,28,"38-04-23.7","121-57-31.6",NA
