geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
20-49-SM03	38.11605	38.11605	-122.06114	-122.06114
20-49-SM04	38.16066	38.16066	-122.04684	-122.04684
20-49-SM05	38.15317	38.15317	-121.91988	-121.91988
20-49-USSC01	38.47773	38.47773	-121.5848	-121.5848
20-49-USSC02	38.51471	38.51471	-121.58487	-121.58487
20-50-CF01	38.0337	38.0337	-121.85112	-121.85112
20-50-CF02	38.04255	38.04255	-121.85312	-121.85312
20-50-CS01	38.24555	38.24555	-121.67341	-121.67341
20-50-CS02	38.25568	38.25568	-121.73684	-121.73684
20-50-CS03	38.25189	38.25189	-121.72352	-121.72352
20-50-CS04	38.28849	38.28849	-121.69245	-121.69245
20-50-CS05	38.27226	38.27226	-121.66664	-121.66664
20-50-CS06	38.24978	38.24978	-121.68719	-121.68719
20-50-GB01	38.10524	38.10524	-122.03904	-122.03904
20-50-GB02	38.11132	38.11132	-122.05711	-122.05711
20-50-HB01	38.07055	38.07055	-121.95487	-121.95487
20-50-LSJ01	38.03116	38.03116	-121.7241	-121.7241
20-50-LSJ02	38.02302	38.02302	-121.74439	-121.74439
20-50-LSR01	38.0857	38.0857	-121.75044	-121.75044
20-50-LSR02	38.06625	38.06625	-121.83461	-121.83461
20-50-LSSC01	38.28694	38.28694	-121.65822	-121.65822
20-50-LSSC02	38.36079	38.36079	-121.63551	-121.63551
20-50-LSSC03	38.1903	38.1903	-121.65865	-121.65865
20-50-LSSC04	38.24174	38.24174	-121.67092	-121.67092
20-50-LSSC05	38.35054	38.35054	-121.64037	-121.64037
20-50-PP01	38.04698	38.04698	-121.52289	-121.52289
20-50-PP02	38.10235	38.10235	-121.59853	-121.59853
20-50-PP03	38.05238	38.05238	-121.50841	-121.50841
20-50-RV01	38.1609	38.1609	-121.68295	-121.68295
20-50-RV02	38.10388	38.10388	-121.72117	-121.72117
20-50-RV03	38.13749	38.13749	-121.69065	-121.69065
20-50-RV04	38.09551	38.09551	-121.72609	-121.72609
20-50-SBM02	38.09284	38.09284	-122.06434	-122.06434
20-50-SBW01	38.08224	38.08224	-122.08085	-122.08085
20-50-SBW02	38.05578	38.05578	-122.11767	-122.11767
20-50-SJT01	38.09561	38.09561	-121.63136	-121.63136
20-50-SM01	38.17835	38.17835	-122.04687	-122.04687
20-50-SM04	38.17493	38.17493	-122.01285	-122.01285
20-50-SM05	38.17357	38.17357	-122.05657	-122.05657
20-50-SM06	38.13695	38.13695	-122.06134	-122.06134
20-50-USSC01	38.51308	38.51308	-121.58435	-121.58435
20-51-CF01	38.04202	38.04202	-121.90253	-121.90253
20-51-CS01	38.25001	38.25001	-121.68712	-121.68712
20-51-CS02	38.27533	38.27533	-121.66545	-121.66545
20-51-CS03	38.24853	38.24853	-121.71127	-121.71127
20-51-CS05	38.24118	38.24118	-121.68163	-121.68163
20-51-CS06	38.25633	38.25633	-121.73789	-121.73789
20-51-CS09	38.25095	38.25095	-121.67332	-121.67332
20-51-GB01	38.09948	38.09948	-122.06834	-122.06834
20-51-HB01	38.05454	38.05454	-121.94078	-121.94078
20-51-LSJ01	38.03472	38.03472	-121.71845	-121.71845
20-51-LSJ02	38.04646	38.04646	-121.70476	-121.70476
20-51-LSJ03	38.0255	38.0255	-121.75905	-121.75905
20-51-LSR01	38.08262	38.08262	-121.7444	-121.7444
20-51-LSR02	38.0638	38.0638	-121.82946	-121.82946
20-51-LSSC01	38.1818	38.1818	-121.66201	-121.66201
20-51-LSSC02	38.42101	38.42101	-121.60737	-121.60737
20-51-LSSC03	38.32428	38.32428	-121.64928	-121.64928
20-51-LSSC04	38.23423	38.23423	-121.60479	-121.60479
20-51-LSSC05	38.41703	38.41703	-121.60934	-121.60934
20-51-PP01	38.07214	38.07214	-121.57189	-121.57189
20-51-PP02	38.10314	38.10314	-121.59512	-121.59512
20-51-PP03	38.04241	38.04241	-121.49879	-121.49879
20-51-RV01	38.15178	38.15178	-121.6873	-121.6873
20-51-RV02	38.10563	38.10563	-121.7048	-121.7048
20-51-RV03	38.13847	38.13847	-121.69306	-121.69306
20-51-RV04	38.09922	38.09922	-121.72627	-121.72627
20-51-SBM01	38.09538	38.09538	-122.05591	-122.05591
20-51-SBW01	38.06749	38.06749	-122.09772	-122.09772
20-51-SBW02	38.09094	38.09094	-122.0747	-122.0747
20-51-SBW03	38.04463	38.04463	-122.12069	-122.12069
20-51-SM01	38.15346	38.15346	-121.92053	-121.92053
20-51-SM02	38.20545	38.20545	-122.03068	-122.03068
20-51-SM03	38.13332	38.13332	-122.06074	-122.06074
20-51-SM04	38.17201	38.17201	-121.94726	-121.94726
20-51-SM05	38.13062	38.13062	-122.08233	-122.08233
20-51-USSC01	38.50293	38.50293	-121.58441	-121.58441
20-52-CF01	38.04598	38.04598	-121.87566	-121.87566
20-52-CF02	38.07186	38.07186	-121.85511	-121.85511
20-52-CS01	38.3187	38.3187	-121.6928	-121.6928
20-52-CS02	38.23554	38.23554	-121.67916	-121.67916
20-52-CS03	38.30466	38.30466	-121.66714	-121.66714
20-52-CS04	38.24634	38.24634	-121.70428	-121.70428
20-52-CS05	38.26371	38.26371	-121.66993	-121.66993
20-52-CS06	38.25704	38.25704	-121.69058	-121.69058
20-52-GB01	38.10623	38.10623	-122.04768	-122.04768
20-52-HB01	38.07059	38.07059	-121.96063	-121.96063
20-52-LSJ01	38.02518	38.02518	-121.72055	-121.72055
20-52-LSJ02	38.04386	38.04386	-121.69926	-121.69926
20-52-LSR01	38.08406	38.08406	-121.74916	-121.74916
20-52-LSR02	38.06432	38.06432	-121.81486	-121.81486
20-52-LSSC01	38.25999	38.25999	-121.66552	-121.66552
20-52-LSSC02	38.22008	38.22008	-121.67172	-121.67172
20-52-LSSC03	38.324	38.324	-121.64951	-121.64951
20-52-PP01	38.06034	38.06034	-121.54612	-121.54612
20-52-RV01	38.154	38.154	-121.68537	-121.68537
20-52-RV02	38.09175	38.09175	-121.70774	-121.70774
20-52-RV03	38.17282	38.17282	-121.67209	-121.67209
20-52-RV04	38.1311	38.1311	-121.69293	-121.69293
20-52-SBM01	38.06205	38.06205	-122.04349	-122.04349
20-52-SBM02	38.08076	38.08076	-121.98411	-121.98411
20-52-SBW01	38.05075	38.05075	-122.10883	-122.10883
20-52-SM01	38.20542	38.20542	-122.03523	-122.03523
20-52-SM02	38.16811	38.16811	-122.06779	-122.06779
20-52-SM03	38.17401	38.17401	-121.92504	-121.92504
20-52-SM04	38.17389	38.17389	-122.01612	-122.01612
20-52-SM05	38.15679	38.15679	-122.04952	-122.04952
20-52-USSC01	38.56158	38.56158	-121.5467	-121.5467
20-52-USSC02	38.50767	38.50767	-121.5842	-121.5842
20-52-USSC03	38.49287	38.49287	-121.5843	-121.5843
20-53-CF01	38.04475	38.04475	-121.92865	-121.92865
20-53-CF02	38.0501	38.0501	-121.89027	-121.89027
20-53-CF03	38.03124	38.03124	-121.83099	-121.83099
20-53-CS01	38.25582	38.25582	-121.73577	-121.73577
20-53-CS02	38.27543	38.27543	-121.69469	-121.69469
20-53-CS03	38.24169	38.24169	-121.68666	-121.68666
20-53-CS04	38.28723	38.28723	-121.69256	-121.69256
20-53-CS07	38.24536	38.24536	-121.68759	-121.68759
20-53-CS08	38.3267	38.3267	-121.66723	-121.66723
20-53-GB01	38.1045	38.1045	-122.03134	-122.03134
20-53-GB02	38.11134	38.11134	-122.05445	-122.05445
20-53-HB01	38.05673	38.05673	-121.95921	-121.95921
20-53-LSJ01	38.01948	38.01948	-121.80244	-121.80244
20-53-LSJ02	38.02449	38.02449	-121.78511	-121.78511
20-53-LSR02	38.07745	38.07745	-121.76539	-121.76539
20-53-LSSC01	38.20115	38.20115	-121.65589	-121.65589
20-53-LSSC02	38.27872	38.27872	-121.66086	-121.66086
20-53-LSSC03	38.19574	38.19574	-121.65663	-121.65663
20-53-LSSC04	38.40268	38.40268	-121.616	-121.616
20-53-PP01	38.08025	38.08025	-121.57042	-121.57042
20-53-PP02	38.0641	38.0641	-121.54071	-121.54071
20-53-RV01	38.10434	38.10434	-121.71662	-121.71662
20-53-RV02	38.17102	38.17102	-121.6716	-121.6716
20-53-RV03	38.12338	38.12338	-121.69608	-121.69608
20-53-RV04	38.15075	38.15075	-121.68681	-121.68681
20-53-RV05	38.09218	38.09218	-121.72854	-121.72854
20-53-SBM01	38.07328	38.07328	-122.00881	-122.00881
20-53-SBM02	38.08885	38.08885	-122.00967	-122.00967
20-53-SJT01	38.08928	38.08928	-121.63571	-121.63571
20-53-SJT02	38.08572	38.08572	-121.64268	-121.64268
20-53-SM01	38.14791	38.14791	-122.05719	-122.05719
20-53-SM02	38.17936	38.17936	-122.05199	-122.05199
20-53-SM03	38.12583	38.12583	-121.89075	-121.89075
20-53-SM05	38.15385	38.15385	-121.92076	-121.92076
20-53-USSC01	38.56102	38.56102	-121.53318	-121.53318
20-53-USSC02	38.51895	38.51895	-121.58477	-121.58477
21-02-CF01	38.03732	38.03732	-121.83906	-121.83906
21-02-CS01	38.24804	38.24804	-121.70483	-121.70483
21-02-CS03	38.24089	38.24089	-121.68124	-121.68124
21-02-CS04	38.30234	38.30234	-121.667	-121.667
21-02-CS05	38.27134	38.27134	-121.69304	-121.69304
21-02-CS07	38.23728	38.23728	-121.68365	-121.68365
21-02-CS08	38.23456	38.23456	-121.679	-121.679
21-02-GB01	38.10187	38.10187	-122.05774	-122.05774
21-02-LSJ01	38.02691	38.02691	-121.74677	-121.74677
21-02-LSJ02	38.04463	38.04463	-121.70719	-121.70719
21-02-LSR01	38.08088	38.08088	-121.7464	-121.7464
21-02-LSR02	38.05974	38.05974	-121.80993	-121.80993
21-02-LSR03	38.06525	38.06525	-121.78612	-121.78612
21-02-LSSC01	38.19539	38.19539	-121.65634	-121.65634
21-02-LSSC02	38.23474	38.23474	-121.6735	-121.6735
21-02-LSSC03	38.36913	38.36913	-121.63153	-121.63153
21-02-LSSC04	38.18139	38.18139	-121.66381	-121.66381
21-02-LSSC05	38.31696	38.31696	-121.65157	-121.65157
21-02-PP01	38.05844	38.05844	-121.55493	-121.55493
21-02-PP02	38.10445	38.10445	-121.60675	-121.60675
21-02-PP04	38.08144	38.08144	-121.571	-121.571
21-02-RV01	38.15657	38.15657	-121.68389	-121.68389
21-02-RV02	38.11494	38.11494	-121.70547	-121.70547
21-02-RV03	38.10033	38.10033	-121.72691	-121.72691
21-02-SBM01	38.09666	38.09666	-122.03646	-122.03646
21-02-SBM02	38.07357	38.07357	-122.00839	-122.00839
21-02-SBM03	38.09136	38.09136	-122.06604	-122.06604
21-02-SBW01	38.05014	38.05014	-122.08389	-122.08389
21-02-SBW02	38.03475	38.03475	-122.13759	-122.13759
21-02-SJT01	38.05465	38.05465	-121.68904	-121.68904
21-02-SM01	38.18228	38.18228	-122.05295	-122.05295
21-02-SM02	38.14238	38.14238	-122.06083	-122.06083
21-02-SM03	38.17238	38.17238	-121.95649	-121.95649
21-02-SM04	38.15721	38.15721	-122.05027	-122.05027
21-02-SM05	38.20896	38.20896	-122.03436	-122.03436
21-02-USSC01	38.49577	38.49577	-121.58396	-121.58396
21-03-CF01	38.02753	38.02753	-121.83957	-121.83957
21-03-CS01	38.24727	38.24727	-121.6763	-121.6763
21-03-CS02	38.25854	38.25854	-121.69226	-121.69226
21-03-CS03	38.29925	38.29925	-121.66731	-121.66731
21-03-CS05	38.24167	38.24167	-121.68394	-121.68394
21-03-CS06	38.25587	38.25587	-121.6888	-121.6888
21-03-CS07	38.25013	38.25013	-121.71826	-121.71826
21-03-GB01	38.10764	38.10764	-122.04636	-122.04636
21-03-HB01	38.06879	38.06879	-121.95578	-121.95578
21-03-LSJ01	38.02111	38.02111	-121.75399	-121.75399
21-03-LSJ02	38.02559	38.02559	-121.72691	-121.72691
21-03-LSR01	38.07617	38.07617	-121.75763	-121.75763
21-03-LSR02	38.06606	38.06606	-121.83597	-121.83597
21-03-LSR03	38.06384	38.06384	-121.78379	-121.78379
21-03-LSSC01	38.39373	38.39373	-121.62063	-121.62063
21-03-LSSC02	38.24184	38.24184	-121.67103	-121.67103
21-03-LSSC03	38.21378	38.21378	-121.66821	-121.66821
21-03-LSSC04	38.33199	38.33199	-121.64562	-121.64562
21-03-LSSC05	38.30643	38.30643	-121.65414	-121.65414
21-03-PP01	38.04762	38.04762	-121.50434	-121.50434
21-03-RV01	38.16128	38.16128	-121.68155	-121.68155
21-03-RV02	38.10765	38.10765	-121.70287	-121.70287
21-03-RV03	38.14085	38.14085	-121.69175	-121.69175
21-03-SBM01	38.0601	38.0601	-122.05554	-122.05554
21-03-SBW01	38.0401	38.0401	-122.13253	-122.13253
21-03-SBW02	38.05337	38.05337	-122.07607	-122.07607
21-03-SBW03	38.06077	38.06077	-122.10379	-122.10379
21-03-SJT01	38.08159	38.08159	-121.68124	-121.68124
21-03-SJT02	38.05904	38.05904	-121.67785	-121.67785
21-03-SJT03	38.10112	38.10112	-121.62699	-121.62699
21-03-SM02	38.18186	38.18186	-121.99332	-121.99332
21-03-SM03	38.19714	38.19714	-121.91224	-121.91224
21-03-SM04	38.11953	38.11953	-122.05706	-122.05706
21-03-SM05	38.14227	38.14227	-122.06094	-122.06094
21-03-SM06	38.16934	38.16934	-122.03973	-122.03973
21-03-USSC01	38.52458	38.52458	-121.58443	-121.58443
21-04-CF01	38.04623	38.04623	-121.91942	-121.91942
21-04-CF02	38.05843	38.05843	-121.86364	-121.86364
21-04-CS01	38.32039	38.32039	-121.69282	-121.69282
21-04-CS02	38.24255	38.24255	-121.67957	-121.67957
21-04-CS04	38.25439	38.25439	-121.68824	-121.68824
21-04-CS05	38.30394	38.30394	-121.66714	-121.66714
21-04-CS06	38.22994	38.22994	-121.67577	-121.67577
21-04-CS07	38.29211	38.29211	-121.69267	-121.69267
21-04-LSJ01	38.01704	38.01704	-121.77355	-121.77355
21-04-PP01	38.07418	38.07418	-121.57027	-121.57027
21-04-PP02	38.07022	38.07022	-121.56247	-121.56247
21-04-PP03	38.04076	38.04076	-121.49423	-121.49423
21-04-RV01	38.17323	38.17323	-121.67076	-121.67076
21-04-SBM01	38.07045	38.07045	-121.97604	-121.97604
21-04-SBM03	38.0636	38.0636	-122.03332	-122.03332
21-04-SBM04	38.05731	38.05731	-121.97689	-121.97689
21-04-SBM05	38.09201	38.09201	-122.06859	-122.06859
21-04-SJT01	38.09848	38.09848	-121.62569	-121.62569
21-04-SJT02	38.09027	38.09027	-121.65283	-121.65283
21-05-CS01	38.33056	38.33056	-121.66729	-121.66729
21-05-CS02	38.2573	38.2573	-121.6714	-121.6714
21-05-CS05	38.30408	38.30408	-121.69266	-121.69266
21-05-GB01	38.10376	38.10376	-122.04868	-122.04868
21-05-LSJ01	38.02138	38.02138	-121.75377	-121.75377
21-05-LSSC01	38.26461	38.26461	-121.66535	-121.66535
21-05-PP01	38.09594	38.09594	-121.57823	-121.57823
21-05-SBW01	38.07556	38.07556	-122.08117	-122.08117
21-05-SJT01	38.1022	38.1022	-121.61839	-121.61839
21-05-SM01	38.17333	38.17333	-122.05594	-122.05594
21-05-SM02	38.1765	38.1765	-122.01183	-122.01183
21-05-USSC01	38.52586	38.52586	-121.58422	-121.58422
21-05-USSC02	38.56124	38.56124	-121.54652	-121.54652
21-06-CF01	38.04571	38.04571	-121.88628	-121.88628
21-06-CS01	38.31882	38.31882	-121.69287	-121.69287
21-06-CS03	38.23491	38.23491	-121.68133	-121.68133
21-06-CS04	38.25524	38.25524	-121.68886	-121.68886
21-06-CS05	38.25882	38.25882	-121.7654	-121.7654
21-06-CS06	38.24652	38.24652	-121.70826	-121.70826
21-06-CS07	38.24443	38.24443	-121.68766	-121.68766
21-06-GB01	38.10296	38.10296	-122.03809	-122.03809
21-06-GB02	38.10141	38.10141	-122.05936	-122.05936
21-06-LSJ01	38.01724	38.01724	-121.78948	-121.78948
21-06-LSJ02	38.02753	38.02753	-121.74961	-121.74961
21-06-LSR01	38.07521	38.07521	-121.76069	-121.76069
21-06-LSSC01	38.35135	38.35135	-121.63991	-121.63991
21-06-LSSC02	38.18052	38.18052	-121.6665	-121.6665
21-06-LSSC04	38.28223	38.28223	-121.65995	-121.65995
21-06-PP01	38.04366	38.04366	-121.49927	-121.49927
21-06-PP02	38.05668	38.05668	-121.53367	-121.53367
21-06-RV01	38.14928	38.14928	-121.68996	-121.68996
21-06-RV02	38.11551	38.11551	-121.70235	-121.70235
21-06-RV03	38.13677	38.13677	-121.69226	-121.69226
21-06-RV05	38.12406	38.12406	-121.69495	-121.69495
21-06-RV06	38.09797	38.09797	-121.72592	-121.72592
21-06-SBM01	38.09111	38.09111	-122.01719	-122.01719
21-06-SBM02	38.06403	38.06403	-122.01689	-122.01689
21-06-SBW01	38.05997	38.05997	-122.1125	-122.1125
21-06-SBW02	38.07326	38.07326	-122.0788	-122.0788
21-06-SBW03	38.0499	38.0499	-122.09834	-122.09834
21-06-SJT01	38.05147	38.05147	-121.69394	-121.69394
21-06-SJT02	38.0993	38.0993	-121.62551	-121.62551
21-06-SM01	38.16253	38.16253	-122.05634	-122.05634
21-06-SM02	38.13186	38.13186	-122.05888	-122.05888
21-06-SM03	38.11752	38.11752	-122.06082	-122.06082
21-06-SM04	38.11853	38.11853	-121.90775	-121.90775
21-06-USSC01	38.52566	38.52566	-121.58429	-121.58429
21-06-USSC02	38.55985	38.55985	-121.56494	-121.56494
21-06-USSC03	38.51006	38.51006	-121.58453	-121.58453
21-07-CF01	38.05345	38.05345	-121.88262	-121.88262
21-07-LSSC01	38.21875	38.21875	-121.67122	-121.67122
21-08-CF01	38.0507	38.0507	-121.84198	-121.84198
21-08-CS01	38.35679	38.35679	-121.64153	-121.64153
21-08-CS02	38.25011	38.25011	-121.68687	-121.68687
21-08-CS03	38.24931	38.24931	-121.71596	-121.71596
21-08-LSJ01	38.02143	38.02143	-121.76252	-121.76252
21-08-LSR01	38.06877	38.06877	-121.76989	-121.76989
21-08-LSR02	38.05668	38.05668	-121.80412	-121.80412
21-08-LSR03	38.07614	38.07614	-121.76172	-121.76172
21-08-LSSC01	38.2258	38.2258	-121.67454	-121.67454
21-08-LSSC02	38.29956	38.29956	-121.65498	-121.65498
21-08-LSSC03	38.20501	38.20501	-121.65702	-121.65702
21-08-LSSC04	38.4668	38.4668	-121.58689	-121.58689
21-08-PP01	38.05684	38.05684	-121.53583	-121.53583
21-08-PP02	38.09541	38.09541	-121.56854	-121.56854
21-08-RV01	38.08088	38.08088	-121.7258	-121.7258
21-08-RV02	38.10974	38.10974	-121.70801	-121.70801
21-08-RV03	38.08996	38.08996	-121.7329	-121.7329
21-08-SBM01	38.05304	38.05304	-121.96341	-121.96341
21-08-SBM02	38.08196	38.08196	-122.05747	-122.05747
21-08-SBM03	38.06966	38.06966	-121.97154	-121.97154
21-08-SBW01	38.04546	38.04546	-122.09929	-122.09929
21-08-SJT01	38.06001	38.06001	-121.6849	-121.6849
21-08-SM01	38.10194	38.10194	-121.89225	-121.89225
21-08-SM03	38.18512	38.18512	-121.98512	-121.98512
21-08-SM04	38.14135	38.14135	-122.06089	-122.06089
21-08-SM05	38.12429	38.12429	-122.05582	-122.05582
21-08-USSC01	38.56111	38.56111	-121.54171	-121.54171
21-08-USSC02	38.51959	38.51959	-121.58463	-121.58463
21-09-CF01	38.04428	38.04428	-121.88751	-121.88751
21-09-CF02	38.05395	38.05395	-121.86836	-121.86836
21-09-CS01	38.24069	38.24069	-121.6856	-121.6856
21-09-CS02	38.25667	38.25667	-121.67165	-121.67165
21-09-CS04	38.26195	38.26195	-121.69532	-121.69532
21-09-CS05	38.23439	38.23439	-121.67806	-121.67806
21-09-CS06	38.29023	38.29023	-121.69286	-121.69286
21-09-CS08	38.38691	38.38691	-121.62783	-121.62783
21-09-GB01	38.10638	38.10638	-122.03892	-122.03892
21-09-GB02	38.11161	38.11161	-122.05624	-122.05624
21-09-LSJ01	38.02056	38.02056	-121.75294	-121.75294
21-09-LSJ02	38.02543	38.02543	-121.73069	-121.73069
21-09-LSJ03	38.02887	38.02887	-121.76917	-121.76917
21-09-LSR01	38.06425	38.06425	-121.81139	-121.81139
21-09-LSR02	38.05992	38.05992	-121.82214	-121.82214
21-09-LSR03	38.06718	38.06718	-121.8204	-121.8204
21-09-LSSC01	38.24242	38.24242	-121.67106	-121.67106
21-09-LSSC02	38.1916	38.1916	-121.65751	-121.65751
21-09-LSSC03	38.37552	38.37552	-121.62858	-121.62858
21-09-LSSC04	38.25704	38.25704	-121.66648	-121.66648
21-09-PP01	38.0428	38.0428	-121.52805	-121.52805
21-09-RV01	38.10293	38.10293	-121.72337	-121.72337
21-09-RV02	38.12201	38.12201	-121.69648	-121.69648
21-09-RV03	38.12612	38.12612	-121.69326	-121.69326
21-09-SBM01	38.05818	38.05818	-122.00059	-122.00059
21-09-SBM02	38.09463	38.09463	-122.0174	-122.0174
21-09-SBM03	38.05996	38.05996	-121.9742	-121.9742
21-09-SBW01	38.04903	38.04903	-122.09568	-122.09568
21-09-SJT01	38.10141	38.10141	-121.6053	-121.6053
21-09-SJT02	38.05544	38.05544	-121.68441	-121.68441
21-09-SM02	38.17376	38.17376	-122.0561	-122.0561
21-09-SM03	38.16649	38.16649	-122.04318	-122.04318
21-09-SM04	38.11889	38.11889	-121.90798	-121.90798
21-09-SM05	38.12249	38.12249	-122.05802	-122.05802
21-09-USSC01	38.56117	38.56117	-121.54497	-121.54497
21-09-USSC02	38.53177	38.53177	-121.58467	-121.58467
21-10-CF01	38.04353	38.04353	-121.89612	-121.89612
21-10-CS01	38.38609	38.38609	-121.62803	-121.62803
21-10-CS02	38.23316	38.23316	-121.67627	-121.67627
21-10-CS03	38.29727	38.29727	-121.65934	-121.65934
21-10-LSR01	38.06745	38.06745	-121.77573	-121.77573
21-10-LSSC01	38.20995	38.20995	-121.66459	-121.66459
21-10-LSSC02	38.23791	38.23791	-121.6729	-121.6729
21-10-LSSC03	38.18046	38.18046	-121.6661	-121.6661
21-10-LSSC04	38.42289	38.42289	-121.58445	-121.58445
21-10-RV01	38.10312	38.10312	-121.71781	-121.71781
21-10-RV02	38.12318	38.12318	-121.69543	-121.69543
21-10-SBM01	38.06525	38.06525	-121.97887	-121.97887
21-10-SBM02	38.09787	38.09787	-122.06589	-122.06589
21-10-SBW01	38.0409	38.0409	-122.11074	-122.11074
21-10-SBW02	38.08513	38.08513	-122.07647	-122.07647
21-10-SBW03	38.05239	38.05239	-122.08479	-122.08479
21-10-USSC01	38.5609	38.5609	-121.54907	-121.54907
21-10-USSC02	38.55749	38.55749	-121.57145	-121.57145
21-11-CF01	38.04558	38.04558	-121.89191	-121.89191
21-11-CF02	38.07238	38.07238	-121.8585	-121.8585
21-11-CS01	38.28648	38.28648	-121.66305	-121.66305
21-11-CS04	38.24948	38.24948	-121.71195	-121.71195
21-11-CS05	38.23406	38.23406	-121.68019	-121.68019
21-11-CS06	38.25869	38.25869	-121.67131	-121.67131
21-11-CS08	38.39292	38.39292	-121.62503	-121.62503
21-11-CS09	38.23389	38.23389	-121.67679	-121.67679
21-11-HB01	38.05363	38.05363	-121.96429	-121.96429
21-11-HB02	38.05136	38.05136	-121.94444	-121.94444
21-11-LSJ01	38.02885	38.02885	-121.76326	-121.76326
21-11-LSJ02	38.02899	38.02899	-121.73158	-121.73158
21-11-LSJ03	38.02072	38.02072	-121.80419	-121.80419
21-11-LSR01	38.07018	38.07018	-121.7783	-121.7783
21-11-LSR02	38.0562	38.0562	-121.80325	-121.80325
21-11-LSR03	38.06175	38.06175	-121.79571	-121.79571
21-11-LSSC01	38.18168	38.18168	-121.66323	-121.66323
21-11-LSSC02	38.38414	38.38414	-121.62505	-121.62505
21-11-LSSC03	38.21025	38.21025	-121.66446	-121.66446
21-11-LSSC04	38.24005	38.24005	-121.67205	-121.67205
21-11-PP01	38.06343	38.06343	-121.53093	-121.53093
21-11-RV01	38.1772	38.1772	-121.66217	-121.66217
21-11-RV02	38.10497	38.10497	-121.71218	-121.71218
21-11-RV03	38.12155	38.12155	-121.69996	-121.69996
21-11-SBM01	38.09668	38.09668	-122.06728	-122.06728
21-11-SBW01	38.07603	38.07603	-122.09173	-122.09173
21-11-SJT01	38.04881	38.04881	-121.69445	-121.69445
21-11-SJT02	38.09441	38.09441	-121.65716	-121.65716
21-11-SM01	38.07346	38.07346	-121.87891	-121.87891
21-11-SM02	38.1187	38.1187	-122.06125	-122.06125
21-11-SM03	38.1803	38.1803	-121.9958	-121.9958
21-11-SM04	38.1824	38.1824	-122.05336	-122.05336
21-11-SM07	38.1714	38.1714	-121.95839	-121.95839
21-11-SM08	38.17124	38.17124	-122.0681	-122.0681
21-11-SM09	38.17426	38.17426	-121.92417	-121.92417
21-11-USSC01	38.56106	38.56106	-121.54466	-121.54466
21-11-USSC02	38.48343	38.48343	-121.58477	-121.58477
21-12-CF01	38.04996	38.04996	-121.92553	-121.92553
21-12-CS01	38.25607	38.25607	-121.73241	-121.73241
21-12-CS03	38.24124	38.24124	-121.68766	-121.68766
21-12-CS04	38.28588	38.28588	-121.66541	-121.66541
21-12-CS08	38.29852	38.29852	-121.65911	-121.65911
21-12-CS09	38.24913	38.24913	-121.71694	-121.71694
21-12-CS10	38.25943	38.25943	-121.69175	-121.69175
21-12-GB01	38.11116	38.11116	-122.05884	-122.05884
21-12-LSJ01	38.02523	38.02523	-121.75673	-121.75673
21-12-LSJ02	38.03274	38.03274	-121.72393	-121.72393
21-12-LSJ03	38.01893	38.01893	-121.80088	-121.80088
21-12-LSR01	38.07763	38.07763	-121.75755	-121.75755
21-12-LSR02	38.06009	38.06009	-121.79975	-121.79975
21-12-LSR03	38.07937	38.07937	-121.75533	-121.75533
21-12-LSSC01	38.25172	38.25172	-121.66828	-121.66828
21-12-LSSC02	38.23202	38.23202	-121.67418	-121.67418
21-12-LSSC03	38.36116	38.36116	-121.63578	-121.63578
21-12-PP01	38.08392	38.08392	-121.56988	-121.56988
